1531611622,116.537143,39.892778,27.821377,0.0312,2,50156,56.228
1531611624,116.537523,39.892771,28.623440,0.0324,2,50158,58.403
1531611626,116.537906,39.892773,28.519802,0.0327,2,50160,58.854
1531611628,116.538279,39.892758,28.538906,0.0319,2,50162,57.438
1531611630,116.538675,39.892761,28.504238,0.0339,2,50164,60.944
1531611632,116.539073,39.892764,28.032253,0.0340,2,50166,61.244
1531611634,116.539476,39.892756,28.689419,0.0344,2,50168,62.004
1531611636,116.539940,39.892745,29.081692,0.0396,2,50170,71.293
1531611638,116.540374,39.892747,30.355679,0.0371,2,50172,66.735
1531611640,116.540804,39.892749,30.032925,0.0367,2,50174,66.072
1531611642,116.541278,39.892740,29.592739,0.0405,2,50176,72.969
1531611644,116.541763,39.892747,29.721523,0.0414,2,50178,74.530
1531611646,116.542215,39.892750,30.253262,0.0386,2,50180,69.434
1531611648,116.542670,39.892745,30.334194,0.0388,2,50182,69.928
1531611650,116.543079,39.892730,31.095058,0.0350,2,50184,62.976
1531611652,116.543514,39.892707,31.429043,0.0372,2,50186,67.038
1531611654,116.543905,39.892647,31.686245,0.0341,2,50188,61.326
1531611656,116.544216,39.892491,31.993557,0.0318,2,50190,57.218
1531611658,116.544482,39.892339,31.907497,0.0283,2,50192,50.925
1531611660,116.544779,39.892192,32.479702,0.0302,2,50194,54.373
1531611662,116.545088,39.892036,32.434109,0.0316,2,50196,56.873
1531611664,116.545426,39.891866,32.301052,0.0345,2,50198,62.084
1531611666,116.545775,39.891691,33.021755,0.0356,2,50200,64.120
1531611668,116.546155,39.891502,32.323696,0.0387,2,50202,69.628
1531611670,116.546587,39.891344,32.187710,0.0409,2,50204,73.567
1531611672,116.546908,39.891245,31.352444,0.0296,2,50206,53.193
1531611674,116.547348,39.891201,30.689541,0.0379,2,50208,68.138
1531611676,116.547357,39.890583,30.694241,0.0687,2,50210,123.741
1531611678,116.547507,39.890282,30.929592,0.0359,2,50212,64.654
1531611680,116.547578,39.889974,31.105984,0.0349,2,50214,62.731
1531611682,116.547620,39.889646,31.127651,0.0367,2,50216,65.993
1531611684,116.547642,39.889327,31.189236,0.0355,2,50218,63.954
1531611686,116.547692,39.888955,31.566921,0.0416,2,50220,74.912
1531611688,116.547754,39.888589,30.736843,0.0410,2,50222,73.871
1531611690,116.547798,39.888242,30.119778,0.0388,2,50224,69.761
1531611692,116.547825,39.888073,29.626308,0.0189,2,50226,34.084
1531611694,116.547887,39.887542,29.958035,0.0594,2,50228,106.864
1531611696,116.547934,39.887166,29.762539,0.0420,2,50230,75.677
1531611698,116.547995,39.886772,29.930874,0.0442,2,50232,79.510
1531611700,116.548053,39.886410,30.909389,0.0406,2,50234,73.134
1531611702,116.548109,39.886055,30.971096,0.0398,2,50236,71.709
1531611704,116.548177,39.885671,30.905727,0.0432,2,50238,77.673
1531611706,116.548242,39.885321,31.434231,0.0394,2,50240,70.916
1531611708,116.548314,39.884979,31.104519,0.0385,2,50242,69.349
1531611710,116.548385,39.884622,31.336147,0.0402,2,50244,72.328
1531611712,116.548444,39.884243,31.573635,0.0425,2,50246,76.509
1531611714,116.548486,39.883891,31.713894,0.0393,2,50248,70.762
1531611716,116.548535,39.883483,31.720364,0.0456,2,50250,82.025
1531611718,116.548579,39.883112,31.691250,0.0414,2,50252,74.598
1531611720,116.548610,39.882725,32.087978,0.0431,2,50254,77.661
1531611722,116.548639,39.882328,32.885830,0.0443,2,50256,79.671
1531611724,116.548644,39.881938,32.464199,0.0434,2,50258,78.163
1531611726,116.548675,39.881541,31.449795,0.0443,2,50260,79.782
1531611728,116.548701,39.881117,31.370205,0.0473,2,50262,85.091
1531611730,116.548686,39.880701,29.829311,0.0464,2,50264,83.453
1531611732,116.548688,39.880291,31.616665,0.0456,2,50266,82.140
1531611734,116.548680,39.879921,31.793545,0.0412,2,50268,74.083
1531611736,116.548689,39.879557,31.831875,0.0406,2,50270,73.001
1531611738,116.548725,39.879158,32.301540,0.0445,2,50272,80.147
1531611740,116.548759,39.878714,31.296841,0.0495,2,50274,89.187
1531611742,116.548775,39.878291,31.439968,0.0471,2,50276,84.793
1531611744,116.548771,39.878006,31.261196,0.0317,2,50278,57.127
1531611746,116.548775,39.877686,31.175076,0.0356,2,50280,64.105
1531611748,116.548786,39.877273,31.150661,0.0460,2,50282,82.782
1531611750,116.548787,39.877094,31.015896,0.0199,2,50284,35.777
1531611752,116.548796,39.876598,31.018459,0.0552,2,50286,99.333
1531611754,116.548777,39.876164,31.061611,0.0483,2,50288,86.955
1531611756,116.548745,39.875781,30.998196,0.0427,2,50290,76.855
1531611758,116.548761,39.875495,31.071804,0.0319,2,50292,57.404
1531611759,116.548739,39.875389,30.815578,0.0119,1,50293,42.915
1531611762,116.548689,39.874837,30.159512,0.0616,3,50296,73.919
1531611764,116.548686,39.874534,30.455044,0.0337,2,50298,60.723
1531611766,116.548676,39.874227,29.791103,0.0342,2,50300,61.610
1531611768,116.548651,39.873856,28.949856,0.0414,2,50302,74.482
1531611770,116.548638,39.873528,29.794704,0.0365,2,50304,65.732
1531611772,116.548546,39.873246,29.855251,0.0324,2,50306,58.253
1531611774,116.548516,39.872982,29.950283,0.0295,2,50308,53.151
1531611776,116.548499,39.872789,30.284878,0.0215,2,50310,38.783
1531611778,116.548482,39.872547,30.883877,0.0270,2,50312,48.519
1531611780,116.548456,39.872318,30.786892,0.0256,2,50314,46.068
1531611782,116.548413,39.872090,30.821316,0.0257,2,50316,46.239
1531611784,116.548325,39.871876,31.100307,0.0250,2,50318,45.043
1531611786,116.548207,39.871670,31.606655,0.0250,2,50320,44.993
1531611788,116.548075,39.871479,32.323269,0.0240,2,50322,43.229
1531611790,116.547920,39.871283,32.998623,0.0256,2,50324,46.024
1531611792,116.547761,39.871114,33.763454,0.0232,2,50326,41.688
1531611794,116.547589,39.870908,34.431973,0.0272,2,50328,48.993
1531611796,116.547410,39.870774,35.156582,0.0213,2,50330,38.335
1531611798,116.547243,39.870595,35.259670,0.0245,2,50332,44.098
1531611800,116.547056,39.870391,35.305630,0.0278,2,50334,50.002
1531611802,116.546895,39.870216,33.815945,0.0238,2,50336,42.911
1531611804,116.546725,39.870042,34.049526,0.0242,2,50338,43.641
1531611806,116.546558,39.869832,34.248318,0.0274,2,50340,49.341
1531611808,116.546444,39.869602,34.716213,0.0274,2,50342,49.236
1531611810,116.546349,39.869380,35.150173,0.0261,2,50344,46.907
1531611812,116.546288,39.869140,34.890957,0.0273,2,50346,49.088
1531611814,116.546280,39.868891,35.269680,0.0277,2,50348,49.842
1531611816,116.546326,39.868647,34.873989,0.0275,2,50350,49.464
1531611818,116.546418,39.868392,33.914516,0.0294,2,50352,52.935
1531611820,116.546603,39.868121,33.743496,0.0340,2,50354,61.282
1531611822,116.546831,39.867885,33.745083,0.0327,2,50356,58.931
1531611824,116.547094,39.867701,33.298061,0.0305,2,50358,54.817
1531611826,116.547381,39.867563,32.907192,0.0289,2,50360,52.074
1531611828,116.547685,39.867459,33.237209,0.0284,2,50362,51.147
1531611830,116.548078,39.867387,33.853359,0.0345,2,50364,62.087
1531611832,116.548438,39.867375,34.048855,0.0308,2,50366,55.420
1531611834,116.548770,39.867409,33.913723,0.0286,2,50368,51.493
1531611836,116.549115,39.867490,34.489040,0.0308,2,50370,55.502
1531611838,116.549403,39.867591,34.192837,0.0271,2,50372,48.732
1531611840,116.549699,39.867713,34.352383,0.0288,2,50374,51.777
1531611842,116.549992,39.867838,34.419949,0.0287,2,50376,51.635
1531611844,116.550311,39.867974,34.167446,0.0312,2,50378,56.220
1531611846,116.550674,39.868119,33.982571,0.0350,2,50380,63.013
1531611848,116.551009,39.868271,34.709743,0.0332,2,50382,59.815
1531611850,116.551353,39.868407,34.388760,0.0331,2,50384,59.495
1531611852,116.551742,39.868522,34.194729,0.0357,2,50386,64.189
1531611854,116.552118,39.868599,32.970608,0.0332,2,50388,59.798
1531611856,116.552508,39.868641,32.984402,0.0336,2,50390,60.552
